,Day,mW_A,sW_A,mICU_A,sICU_A,mW_P,sW_P,mICU_P,sICU_P
135,136.0,2.042640584697379e-06,2.1040620069138913e-05,8.806730731167393e-07,5.880296605533598e-06,4.676043396990391e-09,1.922719559113577e-07,2.1315251703430415e-09,0.0
136,137.0,1.501542362491475e-06,1.5466964075745963e-05,6.48109159618974e-07,4.327460610777013e-06,3.4299941102461573e-09,1.4103637668667704e-07,1.5648638697111295e-09,0.0
137,138.0,1.1030084682097365e-06,1.1361811374674296e-05,4.7661746231656485e-07,3.1824055746454475e-06,2.5142993989658916e-09,1.0338445599258716e-07,1.1480640135647697e-09,0.0
138,139.0,8.096929339001915e-07,8.340474732511858e-06,3.502553427785509e-07,2.338682038000336e-06,1.8418477826906577e-09,7.573430729705944e-08,8.417120202646119e-10,0.0
139,140.0,5.939729016646956e-07,6.1184211362855485e-06,2.5721552088961e-07,1.7174524491016372e-06,1.3483662727741343e-09,5.544312679062344e-08,6.166989291313323e-10,0.0
140,141.0,4.354338158943904e-07,4.4853676732962585e-06,1.8876070336696587e-07,1.2603776473195584e-06,9.86469437830483e-10,4.0562500353795667e-08,4.5154327058598773e-10,0.0
141,142.0,3.1900045837152877e-07,3.286030003431926e-06,1.3843066761322164e-07,9.243225390254208e-07,7.212488775199771e-10,2.9657049683133423e-08,3.304047427274446e-10,0.0
142,143.0,2.3354922784862232e-07,2.405827955816322e-06,1.0145267602584216e-07,6.774194168381481e-07,5.270071905976892e-10,2.1670138214289356e-08,2.416117390472432e-10,0.0
143,144.0,1.70878668107612e-07,1.7602813127581367e-06,7.43034825597305e-08,4.96143464740818e-07,3.8484150209072805e-10,1.5824509575022865e-08,1.765707425620952e-10,0.0
144,145.0,1.2494643067032434e-07,1.2871500401425954e-06,5.438424799712831e-08,3.631421579103611e-07,2.80857052407938e-10,1.1548833190039723e-08,1.2895924175808752e-10,0.0
145,146.0,9.130420442242415e-08,9.406137029998407e-07,3.977947119070571e-08,2.6562563963669925e-07,2.0484764971239222e-10,8.42344656604524e-09,9.412896131020795e-11,0.0
146,147.0,6.667960472974834e-08,6.86964657356225e-07,2.9078378322950696e-08,1.9417413222799438e-07,1.493217590915083e-10,6.140309616173367e-09,6.866496498317144e-11,0.0
